"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1","pvista","pprazo","blmargem","encomenda","local","perecivel","venclote"
10214,"10214","AD - Porta Toalha 5011 - Barra Chata P/Parede diam 10X400",68.11,40.07,39,"SISTEMA",0,68.11,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",2.00,"*",1,"ACAV DECOR          ",8738,0,"83024100","0000","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
10215,"10215","AD - Porta Toalha 5011 - Barra Chata P/Parede diam 10X500",76.64,45.08,39,"SISTEMA",0,76.64,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",2.00,"*",1,"ACAV DECOR          ",8739,0,"83024100","0000","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
10216,"10216","AD - Porta Toalha 5011 - Barra Chata 10X600 P/ Parede",85.07,50.04,39,"SISTEMA",0,85.07,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",2.00,"*",1,"ACAV DECOR          ",8740,0,"83024100","0000","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
10388,"10388","AD - ESPELHO FRM 102 - 42X57 CORAÇÃO PRATA",269.28,198.00,39,"SISTEMA",0,269.28,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",1.00,"*",1,"ACAV DECOR          ",8916,0,"99999999","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10220,"10220","AD - Pé de Mesa redondo 76,20X800mm ESCO.C/ NIVELADOR",86.62,50.95,39,"SISTEMA",0,86.62,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",0.00,"*",1,"ACAV DECOR          ",8744,0,"94039090","0000","UND","0000",0.000,"*",4.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10221,"10221","AD - Pé de Mesa redondo 76,20X1000mm POL. POLI. C/ NIVELADOR",82.79,48.70,39,"SISTEMA",0,82.79,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",2.00,"*",1,"ACAV DECOR          ",8745,0,"94039090","0000","UND","0000",0.000,"*",4.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
10223,"10223","AD - Pé de Mesa Quadrado 76,20X800mm Escovado S/FIXADOR",118.68,69.81,39,"SISTEMA",0,118.68,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",3.00,"*",1,"ACAV DECOR          ",8747,0,"94039090","0000","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,3.00,0.00,0.00,0,0,"*","N","0000-00-00"
10224,"10224","AD - Pé de Mesa Quadrado 76,20X800mm POLI S/FIXADOR",119.94,70.55,39,"SISTEMA",0,119.94,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",5.00,"*",1,"ACAV DECOR          ",8748,0,"94039090","0000","UND","0000",0.000,"*",4.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,5.00,0.00,0.00,0,0,"*","N","0000-00-00"
10226,"10226","AD - Pé de Mesa Quadrado 76,20X1000mm ESC.POLIDO",119.63,70.37,39,"SISTEMA",0,119.63,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",4.00,"*",1,"ACAV DECOR          ",8750,0,"94039090","0000","UND","0000",0.000,"*",4.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,4.00,0.00,0.00,0,0,"*","N","0000-00-00"
10228,"10228","AD - Fixador Superior Redondo Esco",18.48,10.87,39,"SISTEMA",0,18.48,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",6.00,"*",1,"ACAV DECOR          ",8752,0,"94039090","0000","UND","0000",0.000,"*",8.00,0.00,0.00,"0",0,60,5405,5,3,"*",3.00,0,0,1,6.00,0.00,0.00,0,0,"*","N","0000-00-00"
10229,"10229","AD - Fixador Superior Quadrado. POLIDO",13.96,8.21,39,"SISTEMA",0,13.96,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",7.00,"*",1,"ACAV DECOR          ",8753,0,"94039090","0000","UND","0000",0.000,"*",8.00,0.00,0.00,"0",0,203,5402,5,3,"*",4.00,0,0,1,7.00,0.00,0.00,0,0,"*","N","0000-00-00"
10230,"10230","AD - Fixador Superior Quadrado ESC.",14.25,8.38,39,"SISTEMA",0,14.25,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",6.00,"*",1,"ACAV DECOR          ",8754,0,"94039090","0000","UND","0000",0.000,"*",8.00,0.00,0.00,"0",0,60,5405,5,3,"*",3.00,0,0,1,6.00,0.00,0.00,0,0,"*","N","0000-00-00"
12483,"12483","ROL RPTG 200 - roldana trilho 200kg fol gold SIMAC",68.16,42.60,145,"FABIO",0,68.16,60,60,20,0,"*",59.64,40,0.00,"*","*","*","*",2.19,0,"OK 2023","010",-134.00,"*",1,"SIMAC               ",11039,0,"83022000","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"",0.00,143683,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10233,"10233","AD - Mão Franc.BASE Alumínio 220X200mm 15kg",21.08,12.40,39,"SISTEMA",0,21.08,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",4.00,"*",1,"ACAV DECOR          ",8757,0,"94039090","0000","UND","0000",0.000,"*",4.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,0,0,1,4.00,0.00,0.00,0,0,"*","N","0000-00-00"
10234,"10234","AD - Mão Franc. BASE Alumínio 250X300mm 20kg",87.48,51.46,39,"SISTEMA",0,87.48,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",4.00,"*",1,"ACAV DECOR          ",8758,0,"94039090","0000","UND","0000",0.000,"*",4.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,0,0,1,4.00,0.00,0.00,0,0,"*","N","0000-00-00"
10235,"10235","AD - Mão Franc. BASE Alumínio 350X400mm 20kg",114.29,67.23,39,"SISTEMA",0,114.29,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",3.00,"*",1,"ACAV DECOR          ",8759,0,"94039090","0000","UND","0000",0.000,"*",3.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,3.00,0.00,0.00,0,0,"*","N","0000-00-00"
10402,"10402","Desengordurante Cristal Vision 500ml",39.00,20.22,63,"SISTEMA",0,39.00,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",15.12,0,"OK 2021","000",0.00,"*",1,"IDEIA GLASS         ",8930,0,"34029090","1800","UND","0000",0.000,"*",-5.00,0.00,0.00,"0",0,0,5401,0,1,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10238,"10238","Fix All BC High Tack 290ml - Soudal",50.67,31.67,52,"FABIO",0,50.67,60,60,0,0,"*",44.34,40,0.00,"*","*","*","*",0.00,0,"OK 2021","060",299.00,"*",1,"SOUDAL              ",8762,0,"32141010","1800","UND","0000",0.000,"*",159.00,0.00,0.00,"0",0,0,5102,0,1,"*",-1.00,139021,0,1,288.00,0.00,0.00,0,0,"*","N","0000-00-00"
11307,"11307","JS07 BC Conexão Tripla Articulada Redonda",74.09,49.39,46,"COMPRAS",0,74.09,50,50,0,0,"*",64.21,30,0.00,"*","*","*","*",0.00,0,"OK 2022","000",13.00,"*",1,"JS ACESSÓRIOS       ",9849,0,"76109000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",1.00,77810,0,1,16.00,0.00,0.00,0,0,"*","N","0000-00-00"
10240,"10240","AD - Pé de mesa 3054 diam.50X900mm AL.Polido p/colar no vidr",74.20,43.65,39,"SISTEMA",0,74.20,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"ACAV DECOR          ",8764,0,"83024100","0000","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10241,"10241","AD - Pé de mesa quadrado 76,20X750mm Escovado",125.80,74.00,39,"SISTEMA",0,125.80,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",3.00,"*",1,"ACAV DECOR          ",8765,0,"94039090","0000","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,3.00,0.00,0.00,0,0,"*","N","0000-00-00"
10242,"10242","Mola Hidráulica P/Piso Action MA 7500 - Arbax",444.00,296.00,82,"COMPRAS",0,444.00,50,50,0,0,"*",384.80,30,0.00,"*","*","*","*",0.00,0,"OK 2021","000",3.00,"*",1,"ARBAX               ",8766,0,"83026000","1200","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,0,5102,0,1,"*",39.00,142571,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10249,"10249","NYL 401 BC Tampa do Montante (pct8) - Fermax",19.54,8.88,10,"FINANCEIRO",0,19.54,120,120,0,0,"*",14.21,60,0.00,"*","*","*","*",0.64,0,"OK 2021","060",14.00,"*",1,"FERMAX              ",8774,1,"39259090","1800","UND","0000",0.000,"*",41.00,0.00,0.00,"0",0,0,5102,0,0,"*",635.00,999999,0,1,14.00,0.00,0.00,0,0,"*","N","0000-00-00"
10252,"10252","NYL 329 PT Caixa de Dreno pct c/ 10 - 1106024",9.92,6.20,40,"FABIO",0,9.92,60,60,0,0,"*",8.68,40,0.00,"*","*","*","*",106.94,0,"OK 2023","060",5395.00,"*",1,"PICHU               ",8777,1,"39259090","1800","UND","0000",0.000,"*",213.00,0.00,0.00,"0",0,0,5102,0,0,"*",180.00,892,0,1,5721.00,0.00,0.00,0,0,"*","N","0000-00-00"
10375,"10375","UDI 9001724 Motor Udinese 220v 21,5 Kg Contr Remoto t60",512.00,320.00,15,"FABIO",0,512.00,60,60,0,0,"*",448.00,40,0.00,"*","*","*","*",0.00,0,"OK 2023","040",-210.00,"*",1,"UDINESE             ",8903,0,"84798999","0000","UND","0000",0.000,"*",94.00,0.00,0.00,"0",0,60,5405,0,1,"",-26.00,4624,0,1,0.00,0.00,0.00,1,0,"*","N","0000-00-00"
10351,"10351","Fechadura 198 PT Porta de Correr c/Cil - NTA",214.88,126.40,88,"GERENCIA",0,214.88,70,70,0,0,"*",189.60,50,0.00,"*","*","*","*",3.45,0,"OK 2022","000",-1.00,"*",1,"NTA                 ",8878,0,"83014000","1800","UND","0000",0.000,"*",37.00,0.00,0.00,"0",0,0,5102,0,1,"*",18.00,999999,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10352,"10352","Pino  Para 1335 Longo - Dourado ",6.49,1.92,47,"FINANCEIRO",0,6.49,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.60,0,"OK 2021","000",20.00,"*",1,"GLASSPEÇAS          ",8879,0,"39252000","1800","UND","0000",0.000,"*",30.00,0.00,0.00,"0",0,60,5405,5,3,"*",7.00,138135,0,1,20.00,0.00,0.00,0,0,"*","N","0000-00-00"
10353,"10353","Acabamento PT Sup Caixote (Guia Casinha)",6.40,4.10,127,"FINANCEIRO",0,6.40,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",286.00,"*",1,"ROAPLÁS             ",8880,1,"39269090","1800","UND","0000",0.000,"*",28.00,0.00,0.00,"0",0,60,5405,5,3,"*",-9.00,143615,0,1,291.00,0.00,0.00,0,0,"*","N","0000-00-00"
11842,"11842","PAL - 42 quadrado BRI Puxador 400X300 ",60.29,40.19,9,"COMPRAS",0,60.29,50,50,0,0,"*",52.25,30,0.00,"*","*","*","*",0.00,0,"OK 2023","060",17.00,"*",1,"AL INDÚSTRIA        ",10395,1,"76109000","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",-2.00,143130,0,1,22.00,0.00,0.00,0,0,"*","N","0000-00-00"
10355,"10355","AL - Chave Allen ",3.12,2.08,9,"SISTEMA",0,3.12,0,0,0,0,"*",2.14,0,0.00,"*","*","*","*",2.50,0,"OK 2021","000",698.00,"*",1,"AL INDÚSTRIA        ",8882,0,"76101000","1800","UND","0000",0.000,"*",603.00,0.00,0.00,"0",0,60,5405,5,3,"*",701.00,0,0,1,700.00,0.00,0.00,0,0,"*","N","0000-00-00"
10356,"10356","Box Puxador BZ Kit Pia",2.40,1.36,54,"SISTEMA",0,2.40,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",81.00,"*",1,"HG/ROAPLÁS          ",8883,0,"39259090","1800","UND","0000",0.000,"*",19.00,0.00,0.00,"0",0,0,5102,0,0,"*",25.00,0,0,1,81.00,0.00,0.00,0,0,"*","N","0000-00-00"
10357,"10357","Box Puxador CZ Kit Pia ",2.18,1.36,54,"FINANCEIRO",0,2.18,60,60,50,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",154.00,"*",1,"HG PLÁSTICOS        ",8884,0,"39259090","1800","UND","0000",0.000,"*",9.00,0.00,0.00,"0",0,0,5102,0,0,"*",55.00,978,0,1,154.00,0.00,0.00,0,0,"*","N","0000-00-00"
10358,"10358","Box Puxador PT Kit Pia ",2.18,1.36,54,"FINANCEIRO",0,2.18,60,60,50,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",714.00,"*",1,"HG PLÁSTICOS        ",8885,0,"39259090","1800","UND","0000",0.000,"*",-12.00,0.00,0.00,"0",0,0,5102,0,0,"*",-10.00,978,0,1,757.00,0.00,0.00,0,0,"*","N","0000-00-00"
10362,"10362","1570Z NF Fecho Central V/V - Pacre",30.58,21.02,30,"SISTEMA",0,30.58,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",9.90,0,"OK 2021","060",30.00,"*",1,"PACRE               ",8889,1,"83014000","0000","UND","0000",0.000,"*",70.00,0.00,0.00,"0",0,0,5102,0,0,"*",33.00,0,0,1,30.00,0.00,0.00,0,0,"*","N","0000-00-00"
10363,"10363","Veda Porta Marrom 1,20m ",23.95,14.80,53,"FINANCEIRO",0,23.95,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",15.70,0,"OK 2023","060",0.00,"*",1,"FIBRASIL            ",8890,1,"76042920","1200","UND","0000",0.000,"*",18.00,0.00,0.00,"0",0,0,5102,0,0,"*",19.00,4656,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10364,"10364","Veda Porta Branco Escova 1,20m ",26.46,18.90,53,"COMPRAS",0,26.46,40,40,0,0,"*",24.57,30,0.00,"*","*","*","*",15.70,0,"OK 2023","060",-16.00,"*",1,"FIBRASIL            ",8891,1,"76042920","1200","UND","0000",0.000,"*",-10.00,0.00,0.00,"0",0,0,5102,0,0,"*",-2.00,138135,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10365,"10365","Veda Porta Preto Escova 1,20m",26.46,18.90,53,"COMPRAS",0,26.46,40,40,0,0,"*",24.57,30,0.00,"*","*","*","*",15.70,0,"OK 2023","060",-36.00,"*",1,"FIBRASIL            ",8892,1,"76042920","1200","UND","0000",0.000,"*",17.00,0.00,0.00,"0",0,0,5102,0,0,"*",-5.00,138135,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13645,"13645","Boxe Seguro BS1 Kit  F1 1500x2000 Cinza Stone",1241.80,887.00,159,"FABIO",0,1241.80,40,40,0,0,"*",1241.80,40,0.00,"*","*","*","*",0.00,0,"OK 2021","000",2.00,"*",1,"CLARITY             ",12206,0,"76101000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,144254,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10373,"10373","CP 03 PT Canopla Redonda 3 - TM",14.15,10.09,26,"FINANCEIRO",0,14.15,0,0,0,0,"*",9.62,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",6.00,"*",1,"T&M ACESSÓRIOS      ",8901,1,"76109000","1800","UND","0000",0.000,"*",10.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,139835,0,1,6.00,0.00,0.00,0,0,"*","N","0000-00-00"
10385,"10385","Lixa 533 x 75 GR 80 DWT - Wainner",5.75,3.83,113,"SISTEMA",0,5.75,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",8.00,"*",1,"JG/WAINNER          ",8913,1,"68051000","0000","UND","0000",0.000,"*",30.00,0.00,0.00,"0",0,60,5405,5,3,"*",8.00,0,0,1,8.00,0.00,0.00,0,0,"*","N","0000-00-00"
10386,"10386","Lixa 533 x 75 GR 120 DWT - Wainner",5.70,3.80,113,"SISTEMA",0,5.70,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",3.00,"*",1,"JG/WAINNER          ",8914,1,"68051000","0000","UND","0000",0.000,"*",6.00,0.00,0.00,"0",0,60,5405,5,3,"*",4.00,0,0,1,3.00,0.00,0.00,0,0,"*","N","0000-00-00"
10389,"10389","AD - ESPELHO FRM 107 - 19X24 GALHO DOURADO-PEQUENO",144.16,106.00,39,"SISTEMA",0,144.16,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",2.00,"*",1,"ACAV DECOR          ",8917,0,"70099200","1800","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
10390,"10390","AD - ESPELHO - FRM 108 - 29X35 GALHO DOURADO GRANDE",195.50,144.00,39,"SISTEMA",0,195.50,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",2.00,"*",1,"ACAV DECOR          ",8918,0,"70099200","1800","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
10391,"10391","AD - ESPELHO FRM 109 - 27x36 EMOLDURADO COM FLOR",255.68,188.00,39,"SISTEMA",0,255.68,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",1.00,"*",1,"ACAV DECOR          ",8919,0,"70099200","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10392,"10392","AD - ESPELHO FRM 111 - 18X48 - GOLD EMOLDURADO",81.46,59.90,39,"SISTEMA",0,81.46,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",5.00,"*",1,"ACAV DECOR          ",8920,0,"70099200","1800","UND","0000",0.000,"*",5.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,0,0,1,5.00,0.00,0.00,0,0,"*","N","0000-00-00"
10393,"10393","AD - ESPELHO FRM 116 42X59 EMOLDURADO C/ LAÇO",318.24,234.00,39,"SISTEMA",0,318.24,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",1.00,"*",1,"ACAV DECOR          ",8921,0,"70099200","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10394,"10394","AD - ESPELHO FRM 129 - 69X79 EMOLDURADO PRATA OVAL GRANDE ",579.36,426.00,39,"SISTEMA",0,579.36,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",1.00,"*",1,"ACAV DECOR          ",8922,0,"70099200","1800","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10395,"10395","AD - ESPELHO FRM 140 - 72X72 EMOLDURADO PRATA GRANDE",391.68,288.00,39,"SISTEMA",0,391.68,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",2.00,"*",1,"ACAV DECOR          ",8923,0,"70099200","1800","UND","0000",0.000,"*",2.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
10396,"10396","AD - ESPELHO FRM 44 - 60X80 SILVER EMOLD.COM PEDRA SINTÉTICA",677.28,498.00,39,"SISTEMA",0,677.28,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",0.00,"*",1,"ACAV DECOR          ",8924,0,"70099200","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10397,"10397","AD - ESPELHO FRM 46 - 73X97 GOLD EMOLDURADO GRANDE",650.08,478.00,39,"SISTEMA",0,650.08,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",1.00,"*",1,"ACAV DECOR          ",8925,0,"70099200","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10398,"10398","AD - ESPELHO VE208 VENEZIANO TRANSPARENTE 40X70",635.80,468.00,39,"SISTEMA",0,635.80,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",1.00,"*",1,"ACAV DECOR          ",8926,0,"70099200","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10399,"10399","AD - PORTA CHAVE CONJ. COM 2 UNID",152.15,112.00,39,"SISTEMA",0,152.15,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","010",1.00,"*",1,"ACAV DECOR          ",8927,0,"83062100","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"0",0,60,5405,5,3,"*",1.00,0,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
10406,"10406","MR CT Fechadura BC Inox Correr Tetra ",116.87,111.30,102,"GERENCIA",0,116.87,5,5,0,0,"*",113.53,2,0.00,"*","*","*","*",15.12,0,"OK 2023","060",51.00,"*",1,"VITA COMPONENTES    ",8934,1,"83014000","1200","UND","0000",0.000,"*",71.00,0.00,0.00,"0",0,60,5405,5,3,"*PREÇO FINAL, PRODUTO COM PREÇO DE CUSTO!",16.00,999999,0,1,51.00,0.00,0.00,0,0,"*","N","0000-00-00"
10407,"10407","MR CT Fechadura PT Inox Correr Tetra ",192.00,128.00,102,"GERENCIA",0,192.00,50,50,0,0,"*",166.40,30,0.00,"*","*","*","*",15.12,0,"OK 2023","060",-3.00,"*",1,"VITA COMPONENTES    ",8935,1,"83014000","1200","UND","0000",0.000,"*",32.00,0.00,0.00,"0",0,60,5405,5,3,"*PAG VIP NEGOCIAVEL*",0.00,138597,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10408,"10408","MR GG Fechadura BC Inox Giro Gold",393.14,262.09,102,"FINANCEIRO",0,393.14,50,50,0,0,"*",340.72,30,0.00,"*","*","*","*",15.12,0,"OK 2023","060",9.00,"*",1,"VITA COMPONENTES    ",8936,1,"83014000","1200","UND","0000",0.000,"*",31.00,0.00,0.00,"0",0,60,5405,5,3,"*",-8.00,138597,0,1,8.00,0.00,0.00,0,0,"*","N","0000-00-00"
10409,"10409","MR GG Fechadura PT Inox Giro Gold",393.14,262.09,102,"GERENCIA",0,393.14,50,50,0,0,"*",340.72,30,0.00,"*","*","*","*",15.12,0,"OK 2023","060",-11.00,"*",1,"VITA COMPONENTES    ",8937,1,"83014000","1200","UND","0000",0.000,"*",30.00,0.00,0.00,"0",0,60,5405,5,3,"*",-15.00,999999,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10410,"10410","MR GS Fechadura BC Inox Giro Suprema",393.14,262.09,102,"GERENCIA",0,393.14,50,5,0,0,"*",340.72,2,0.00,"*","*","*","*",15.12,0,"OK 2023","060",17.00,"*",1,"VITA COMPONENTES    ",8938,1,"83014000","1200","UND","0000",0.000,"*",42.00,0.00,0.00,"0",0,60,5405,5,3,"**PREÇO FINAL, PRODUTO COM PREÇO DE CUSTO!",0.00,999999,0,1,17.00,0.00,0.00,0,0,"*","N","0000-00-00"
10411,"10411","MR GS Fechadura PT Inox Giro Suprema",358.10,221.05,102,"FINANCEIRO",0,358.10,62,62,0,0,"*",298.42,35,0.00,"*","*","*","*",15.12,0,"OK 2023","060",9.00,"*",1,"VITA COMPONENTES    ",8939,1,"83014000","1200","UND","0000",0.000,"*",26.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,999999,0,1,9.00,0.00,0.00,0,0,"*","N","0000-00-00"
10413,"10413","UDI 9001719 Motor Udinese 110v 32,5 Kg Contr Remoto - KIT01",401.25,250.00,15,"FABIO",0,401.25,50,50,0,0,"*",347.75,30,0.00,"*","*","*","*",0.00,0,"OK 2023","040",243.00,"*",1,"UDINESE             ",8941,0,"84798999","0000","UND","0000",0.000,"*",-10.00,0.00,0.00,"0",0,60,5405,0,1,"5 OU + 5%; 10 OU + 7%.",-8.00,4624,0,1,310.00,0.00,0.00,1,0,"*","N","0000-00-00"
10414,"10414","Motor Udinese 110v 32,5Kg C/Botoeira",349.84,251.50,15,"FINANCEIRO +",0,349.84,30,30,0,0,"*",296.02,10,0.00,"*","*","*","*",0.00,0,"OK 2023","040",20.00,"*",1,"UDINESE             ",8942,0,"84798999","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,1,"5 OU + 5%; 10 OU + 7%.",0.00,914,0,1,23.00,0.00,0.00,1,0,"*","N","0000-00-00"
10415,"10415","Motor Udinese 220v 32,5 Kg C/Botoeira",302.40,189.00,15,"FABIO",0,302.40,60,60,0,0,"*",264.60,40,0.00,"*","*","*","*",0.00,0,"OK 2023","040",21.00,"*",1,"UDINESE             ",8943,0,"84798999","0000","UND","0000",0.000,"*",6.00,0.00,0.00,"0",0,60,5405,0,1,"5 OU + 5%; 10 OU + 7%.",-10.00,999999,0,1,21.00,0.00,0.00,1,0,"*","N","0000-00-00"
