"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1"
9130,"9130","SM 1129E CR Dob Dupla V/V Esquerda - Glasspeças",54.87,36.58,47,"COMPRAS",0,54.87,50,50,0,0,"*",47.55,30,0.00,"*","*","*","*",21.26,0,"OK 2021","060",20.00,"*",1,"GLASSPEÇAS          ",7640,1,"83021000","1800","UND","0000",0.000,"*",27.00,33.00,0.00,"0102600",0,0,5102,0,0,"*",-1.00,138135,0,1,22.00
9131,"9131","SM 1209 CR Facão Simp p/Lat Band - Glasspeças",65.35,43.56,47,"FINANCEIRO",0,65.35,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",22.76,0,"OK 2021","060",27.00,"*",1,"GLASSPEÇAS          ",7641,1,"83024100","1800","UND","0000",0.000,"*",10.00,26.00,0.00,"1007400",0,0,5102,0,0,"*",0.00,138135,0,1,29.00
9132,"9132","SM 1322 CR Suporte Cantoneira - Glasspeças",14.91,9.94,47,"COMPRAS",0,14.91,50,50,0,0,"*",12.92,30,0.00,"*","*","*","*",5.53,0,"OK 2021","060",27.00,"*",1,"GLASSPEÇAS          ",7642,1,"83021000","1800","UND","0000",0.000,"*",73.00,46.00,0.00,"1007400",0,60,5405,5,3,"*",0.00,138135,0,1,44.00
9133,"9133","SM 1531 CR Contra Fec c/Batedor - Glasspeças",22.80,15.18,47,"COMPRAS",0,22.80,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",11.23,0,"OK 2021","060",28.00,"*",1,"GLASSPEÇAS          ",7643,1,"83024100","1800","UND","0000",0.000,"*",55.00,58.00,0.00,"1007400",0,60,5405,5,3,"*",-2.00,138135,0,1,31.00
9134,"9134","SM 1131 PT Dobradiça p/Porta de Arco - Glasspeças",42.87,28.58,47,"FINANCEIRO",0,42.87,50,50,0,0,"*",37.15,30,0.00,"*","*","*","*",18.63,0,"OK 2021","060",68.00,"*",1,"GLASSPEÇAS          ",7644,1,"83024100","1800","UND","0000",0.000,"*",50.00,16.00,-2.00,"1007400",0,0,5102,0,0,"*",28.00,138135,0,1,68.00
9135,"9135","SM 1114 PT Dobradiça Autom p/Box Z - Glasspeças",29.87,19.91,47,"COMPRAS",0,29.87,50,50,0,0,"*",25.88,30,0.00,"*","*","*","*",15.00,0,"OK 2021","060",104.00,"*",1,"GLASSPEÇAS          ",7645,1,"83021000","1800","UND","0000",0.000,"*",101.00,23.00,-2.00,"1007400",0,60,5405,5,3,"*",0.00,138135,0,1,94.00
9143,"9143","SM 1103 PT Dobradiça Inf c/Mola - Glasspeças",38.15,25.43,47,"COMPRAS",0,38.15,50,50,0,0,"*",33.06,30,0.00,"*","*","*","*",15.85,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",7653,1,"83021000","1800","UND","0000",0.000,"*",52.00,38.00,0.00,"0102600",0,60,5405,5,3,"*",50.00,142700,0,1,27.00
9665,"9665","SM 1530A CR Contra Trinco p/Box Alv - Glasspeças ",8.80,5.85,47,"FINANCEIRO",0,8.80,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.90,0,"OK 2021","060",28.00,"*",1,"GLASSPEÇAS          ",8187,1,"83014000","1800","UND","0000",0.000,"*",119.00,0.00,0.00,"1007400",0,60,5405,0,0,"*",26.00,138135,0,1,28.00
9470,"9470","Chave Sta Marina 3/16",2.75,1.65,47,"FINANCEIRO",0,2.75,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",0.00,"*",1,"GLASSPEÇAS          ",7992,0,"76101000","1800","UND","0000",0.000,"*",161.00,0.00,0.00,"1007100",0,60,5405,0,0,"*",8.00,138135,0,1,0.00
9474,"9474","SM 1126M NF Carro Mini 1/2 Cana - ",28.95,19.95,47,"FINANCEIRO",0,28.95,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",18.00,"*",1,"GLASSPEÇAS          ",7996,1,"83021000","0000","UND","0000",0.000,"*",22.00,0.00,0.00,"0102600",0,0,5102,0,0,"*",28.00,138135,0,1,18.00
9616,"9616","SM 1038 PT Capuchinho p/Trinco Pino 10mm - Glasspeças",2.16,1.42,47,"COMPRAS",0,2.16,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",359.00,"*",1,"GLASSPEÇAS          ",8138,1,"83024100","1800","UND","0000",0.000,"*",180.00,0.00,0.00,"1007400",0,60,5405,5,3,"*",2.00,138135,0,1,281.00
9518,"9518","SM 1529-1 BC Trinco p/Box 1 Rolete - Glasspeças",35.97,23.99,47,"FINANCEIRO",0,35.97,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.91,0,"OK 2021","060",7.00,"*",1,"GLASSPEÇAS          ",8040,1,"83024100","1800","UND","0000",0.000,"*",1.00,0.00,0.00,"1007400",0,60,5405,5,3,"*",34.00,138135,0,1,22.00
9577,"9577","SM 1115 PT Dob Lateral Simples Z - Glasspeças",29.87,19.91,47,"COMPRAS",0,29.87,50,50,0,0,"*",25.88,30,0.00,"*","*","*","*",12.34,0,"OK 2021","060",47.00,"*",1,"GLASSPEÇAS          ",8099,1,"83021000","1800","UND","0000",0.000,"*",103.00,0.00,0.00,"1007400",0,60,5405,5,3,"*",55.00,138135,0,1,30.00
9666,"9666","SM 1531 BC Contra Fec c/Batedor - Glasspeças",22.80,15.18,47,"COMPRAS",0,22.80,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",11.23,0,"OK 2021","060",26.00,"*",1,"GLASSPEÇAS          ",8188,1,"83024100","1800","UND","0000",0.000,"*",59.00,0.00,0.00,"1007400",0,60,5405,0,0,"*",80.00,142430,0,1,29.00
9789,"9789","SM 1531S CR Contra Fech Pressão V/V - Glasspeças",82.20,54.79,47,"FINANCEIRO",0,82.20,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",19.40,0,"OK 2021","060",12.00,"*",1,"GLASSPEÇAS          ",8311,1,"83024100","1800","UND","0000",0.000,"*",39.00,0.00,0.00,"1007400",0,0,5102,0,0,"*",0.00,138135,0,1,12.00
10026,"10026","SM 1201S NF Bucha P/ Dobradiça - Glasspeças",4.20,2.76,47,"FINANCEIRO",0,4.20,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.81,0,"OK 2021","060",167.00,"*",1,"GLASSPEÇAS          ",8549,1,"83021000","1800","UND","0000",0.000,"*",108.00,0.00,0.00,"0102600",0,0,5102,0,0,"*",307.00,138135,0,1,175.00
10463,"10463","BL 3105 PT Mancal Inf P/Porta - Glasspeças",10.74,7.15,47,"FINANCEIRO",0,10.74,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",13.58,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",8993,1,"83024900","1800","UND","0000",0.000,"*",31.00,0.00,0.00,"0",0,0,5102,0,0,"*",9.00,138135,0,1,0.00
10028,"10028","SM 1510 CR Fec Bico de Pap Porta - Glasspeças",94.74,63.16,47,"COMPRAS",0,94.74,50,50,0,0,"*",82.11,30,0.00,"*","*","*","*",40.16,0,"OK 2021","060",26.00,"*",1,"GLASSPEÇAS          ",8551,1,"83024100","1800","UND","0000",0.000,"*",30.00,0.00,0.00,"1007400",0,60,5405,5,3,"*",1.00,138135,0,1,1.00
11653,"11653","Trinco P/Basculante Esquerdo BZ - Glasspeças",47.47,31.65,47,"SISTEMA",0,47.47,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",7.11,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",10201,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",23.00,0,0,1,23.00
10297,"10297","PC3000 BC Porta Cadeado L 3000 - Glasspeças",68.86,45.88,47,"FINANCEIRO",0,68.86,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.92,0,"OK 2021","060",-2.00,"*",1,"GLASSPEÇAS          ",8824,1,"83024100","1800","UND","0000",0.000,"*",25.00,0.00,0.00,"0",0,60,5405,5,3,"*",8.00,999999,0,1,0.00
11770,"11770","1101pga PT Dobradiça Superior Reforçada - Glasspeças",74.09,49.39,47,"COMPRAS",0,74.09,50,50,0,0,"*",64.21,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",10322,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,138135,0,1,16.00
10352,"10352","Pino  Para 1335 Longo - Dourado ",6.49,4.30,47,"FINANCEIRO",0,6.49,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.60,0,"OK 2021","000",20.00,"*",1,"GLASSPEÇAS          ",8879,0,"39252000","1800","UND","0000",0.000,"*",30.00,0.00,0.00,"0",0,60,5405,5,3,"*",7.00,138135,0,1,20.00
10429,"10429","SM 1511 CR Contra Fechadura p/1510 - Glasspeças",57.79,38.50,47,"FINANCEIRO",0,57.79,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",23.07,0,"OK 2021","060",4.00,"*",1,"GLASSPEÇAS          ",8957,1,"83024100","1800","UND","0000",0.000,"*",15.00,0.00,0.00,"0",0,60,5405,0,0,"*",-1.00,138135,0,1,18.00
10435,"10435","SM 1511S PT Contra Fec de Pressão - Glasspeças",97.80,65.20,47,"COMPRAS",0,97.80,50,50,20,0,"*",84.76,30,0.00,"*","*","*","*",30.44,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",8965,1,"83024100","1800","UND","0000",0.000,"*",8.00,0.00,0.00,"0",0,0,5102,0,0,"*",2.00,138135,0,1,8.00
10436,"10436","SM 1529-1 PT Trinco p/Box 1 Rolete - Glasspeças",35.97,23.99,47,"FINANCEIRO",0,35.97,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.91,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",8966,1,"83024100","1800","UND","0000",0.000,"*",46.00,0.00,0.00,"0",0,60,5405,5,3,"*",12.00,138135,0,1,11.00
10439,"10439","SM 1123 CR Dob Horiz p/Basculante - Glasspeças",13.70,9.13,47,"FINANCEIRO",0,13.70,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.40,0,"OK 2021","060",148.00,"*",1,"GLASSPEÇAS          ",8969,1,"83024100","1800","UND","0000",0.000,"*",163.00,0.00,0.00,"0",0,60,5405,5,3,"*",27.00,138135,0,1,132.00
10440,"10440","SM 1511A PT Contra Fechadura p/Alv - Glasspeças",18.75,12.50,47,"FINANCEIRO",0,18.75,50,50,0,0,"*",16.25,30,0.00,"*","*","*","*",4.29,0,"OK 2021","060",14.00,"*",1,"GLASSPEÇAS          ",8970,1,"83024100","1800","UND","0000",0.000,"*",34.00,0.00,0.00,"0",0,60,5405,5,3,"*",6.00,138135,0,1,14.00
10846,"10846","SM 1103S NF Dobradiça Inf c/Mola - Glasspeças",33.20,22.12,47,"FINANCEIRO",0,33.20,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",15.85,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",9386,1,"83021000","1800","UND","0000",0.000,"*",-2.00,0.00,0.00,"0",0,60,5405,5,3,"*",62.00,138135,0,1,3.00
10461,"10461","BL 3105 CR Mancal Inf P/Porta - Glasspeças",10.74,7.15,47,"FINANCEIRO",0,10.74,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",13.58,0,"OK 2021","060",28.00,"*",1,"GLASSPEÇAS          ",8991,1,"83024900","1800","UND","0000",0.000,"*",14.00,0.00,0.00,"0",0,102,5102,0,0,"*",34.00,138135,0,1,28.00
11692,"11692","SM 1329 Dourado Suporte de Centro Mini - Glasspeças",15.30,10.18,47,"SISTEMA",0,15.30,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.78,0,"OK 2021","060",2.00,"*",1,"GLASSPEÇAS          ",10241,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,0,0,1,2.00
10477,"10477","SM 1511S NF Contra Fec de Pressão - Glasspeças",87.30,58.21,47,"FINANCEIRO",0,87.30,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",30.44,0,"OK 2021","060",14.00,"*",1,"GLASSPEÇAS          ",9009,1,"83024100","1800","UND","0000",0.000,"*",14.00,0.00,0.00,"0",0,60,5405,5,3,"*",7.00,138135,0,1,14.00
10935,"10935","SM 1511 BC Contra Fechadura p/1510 - Glasspeças",57.75,38.50,47,"FINANCEIRO",0,57.75,50,50,0,0,"*",50.05,30,0.00,"*","*","*","*",23.07,0,"OK 2021","060",7.00,"*",1,"GLASSPEÇAS          ",9476,1,"83024100","1800","UND","0000",0.000,"*",27.00,0.00,0.00,"0",0,102,5102,0,0,"*",9.00,138135,0,1,8.00
11014,",11014","1120 CR Dob Batente VA C/Mola Cav Central - Glasspeças",70.07,46.66,47,"COMPRAS",0,70.07,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","000",16.00,"*",1,"GLASSPEÇAS          ",9555,0,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,138135,0,1,33.00
11079,"11079","SM 1115 NF Dob Lateral Simples Z - Glasspeças",29.87,19.91,47,"FINANCEIRO",0,29.87,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.34,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",9620,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,500,5405,5,3,"*",15.00,138135,0,1,8.00
11015,"11015","1120 PT Dob Batente VA C/Mola Cav Central - Glasspeças",70.07,46.66,47,"COMPRAS",0,70.07,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","000",23.00,"*",1,"GLASSPEÇAS          ",9556,0,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",-6.00,138135,0,1,38.00
11016,"11016","1120 BC Dob Batente VA C/Mola Cav Central - Glasspeças",69.99,46.66,47,"FINANCEIRO",0,69.99,50,50,0,0,"*",60.66,30,0.00,"*","*","*","*",6.85,0,"OK 2021","000",83.00,"*",1,"GLASSPEÇAS          ",9557,0,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",33.00,138135,0,1,79.00
11017,"11017","1120 NF Dob Batente VA C/Mola Cav Central - Glasspeças",70.07,46.66,47,"FINANCEIRO",0,70.07,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","000",24.00,"*",1,"GLASSPEÇAS          ",9558,0,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",20.00,138135,0,1,20.00
11018,"11018","DM VA CR Dob Maxmar Vidro Alvenaria Z - Glasspeças",22.44,15.48,47,"FINANCEIRO",0,22.44,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","000",34.00,"*",1,"GLASSPEÇAS          ",9559,0,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",0.00,138135,0,1,0.00
11019,"11019","DM VA PT Dob Maxmar Vidro Alvenaria Z - Glasspeças",23.22,15.48,47,"COMPRAS",0,23.22,50,50,0,0,"*",20.12,30,0.00,"*","*","*","*",6.85,0,"OK 2021","000",37.00,"*",1,"GLASSPEÇAS          ",9560,0,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",17.00,138135,0,1,40.00
11020,"11020","DM VA BC Dob Maxmar Vidro Alvenaria Z - Glasspeças",22.44,15.48,47,"FINANCEIRO",0,22.44,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.85,0,"OK 2021","000",55.00,"*",1,"GLASSPEÇAS          ",9561,0,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",40.00,138135,0,1,71.00
11021,"11021","DM VA NF Dob Maxmar Vidro Alvenaria Z - Glasspeças",23.22,15.48,47,"FINANCEIRO",0,23.22,50,50,0,0,"*",20.12,30,0.00,"*","*","*","*",6.85,0,"OK 2021","000",20.00,"*",1,"GLASSPEÇAS          ",9562,0,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",15.00,138135,0,1,20.00
11069,"11069","Pino e Trava p/1335 BC - Glasspeças",9.47,6.30,47,"FINANCEIRO",0,9.47,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.60,0,"OK 2021","000",0.00,"*",1,"GLASSPEÇAS          ",9610,0,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",3.00,138135,0,1,0.00
11205,"11205","BL 3105 PT Mancal Inf P/Porta - Glasspeças",10.74,7.15,47,"FINANCEIRO",0,10.74,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",13.58,0,"OK 2021","060",18.00,"*",1,"GLASSPEÇAS          ",9747,1,"83024900","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",15.00,138135,0,1,18.00
11204,"11204","SM 1530A BC Contra Trinco p/Box Alv - Glasspeças",8.78,5.85,47,"FINANCEIRO",0,8.78,50,50,0,0,"*",7.61,30,0.00,"*","*","*","*",2.90,0,"OK 2021","060",65.00,"*",1,"GLASSPEÇAS          ",9746,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,102,5102,0,0,"*",34.00,138135,0,1,65.00
11698,"11698","SM 1114 Dourado Dob Autom p/Box Z - Glasspeças",63.70,39.90,47,"FINANCEIRO",0,63.70,50,50,0,0,"*",51.87,30,0.00,"*","*","*","*",15.00,0,"OK 2021","060",-5.00,"*",1,"GLASSPEÇAS          ",10247,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,5,3,"*",2.00,138135,0,1,0.00
11537,"11537","SM 1136M CR Dobradiça Horiz Lateral Mini - Glasspeças",22.29,14.86,47,"COMPRAS",0,22.29,50,50,0,0,"*",19.32,30,0.00,"*","*","*","*",11.69,0,"OK 2021","060",-3.00,"*",1,"GLASSPEÇAS          ",10085,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",56.00,138135,0,1,0.00
11863,"11863","Puxador Tubular 376 BL - Glasspeças ",73.53,49.02,47,"FINANCEIRO",0,73.53,50,50,20,0,"*",0.00,0,0.00,"*","*","*","*",41.13,0,"OK 2021","060",1.00,"*",1,"GLASSPEÇAS          ",10416,1,"76109000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,999999,0,1,0.00
11911,"11911","Pino Dob 114 1905 - Glasspeças",2.57,1.71,47,"COMPRAS",0,2.57,50,50,30,0,"*",0.00,0,0.00,"*","*","*","*",2.60,0,"OK 2021","000",386.00,"*",1,"GLASSPEÇAS          ",10464,0,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,386.00
11962,"11962","Dob CR 1905 V/A (Unid) - VAI/VEM Glass Peças",63.63,42.42,47,"FINANCEIRO",0,63.63,50,50,20,0,"*",0.00,0,0.00,"*","*","*","*",29.45,0,"OK 2021","060",9.00,"*",1,"GLASSPEÇAS          ",10515,1,"83021000","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,9.00
11912,"11912","Dob BC 1905 V/A (Unid) - VAI/VEM Glass Peças",63.63,42.42,47,"FINANCEIRO",0,63.63,50,50,20,0,"*",0.00,0,0.00,"*","*","*","*",29.45,0,"OK 2021","060",27.00,"*",1,"GLASSPEÇAS          ",10465,1,"83021000","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,31.00
11913,"11913","Dobradiça PT 1905 V/A (Unid) - Glass Peças",63.63,42.42,47,"FINANCEIRO",0,63.63,50,50,20,0,"*",0.00,0,0.00,"*","*","*","*",29.45,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10466,1,"83021000","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
11914,"11914","Dob NF 1905 V/A (Unid) - VAI/VEM Glass Peças",63.63,42.42,47,"FINANCEIRO",0,63.63,50,50,20,0,"*",0.00,0,0.00,"*","*","*","*",29.45,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10467,1,"83021000","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
12220,"12220","KIT 01 PORTA SIMPLES PIVOTANTE METAL cromado - Glasspeças",141.83,94.55,47,"COMPRAS",0,141.83,50,50,0,0,"*",8.72,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10775,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,77810,0,1,0.00
13143,"13143","KIT 06 Basculante VA Pequeno PTO Polimero - Glasspeças",31.60,24.31,47,"COMPRAS",0,31.60,30,30,0,0,"*",26.74,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",11703,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,52.00
13100,"13100","SM KIT 13P NF Basculante VV pequeno Polimero - Glasspeças",44.69,34.38,47,"COMPRAS",0,44.69,30,30,0,0,"*",39.54,15,0.00,"*","*","*","*",20.76,0,"OK 2021","060",20.00,"*",1,"GLASSPEÇAS          ",11660,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,20.00
12221,"12221","KIT 06 BASCULANTE VA PEQUENO METAL cromado - Glasspeças",61.17,40.78,47,"COMPRAS",0,61.17,50,50,0,0,"*",53.01,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",20.00,"*",1,"GLASSPEÇAS          ",10776,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,20.00
12222,"12222","KIT 01 PORTA SIMPLES PIVOTANTE METAL preto - Glasspeças",141.83,94.55,47,"COMPRAS",0,141.83,50,50,0,0,"*",122.92,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",22.00,"*",1,"GLASSPEÇAS          ",10777,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,25.00
12223,"12223","KIT 06 BASCULANTE VA PEQUENO METAL preto - Glasspeças",61.17,40.78,47,"COMPRAS",0,61.17,50,50,0,0,"*",53.01,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",-1.00,"*",1,"GLASSPEÇAS          ",10778,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,19.00
12224,"12224","KIT 01 PORTA SIMPLES PIVOTANTE METAL branco - Glasspeças",141.83,94.55,47,"COMPRAS",0,141.83,50,50,0,0,"*",122.92,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",-14.00,"*",1,"GLASSPEÇAS          ",10779,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,4.00
12225,"12225","KIT 06 BASCULANTE VA PEQUENO METAL branco - Glasspeças",67.28,44.85,47,"COMPRAS",0,67.28,50,50,0,0,"*",58.31,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",-3.00,"*",1,"GLASSPEÇAS          ",10780,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,4.00
12339,"12339","SM 1101R  bc dobradiça superior reforçada - glasspeças",219.00,146.00,47,"FINANCEIRO",0,219.00,50,50,0,0,"*",189.80,30,0.00,"*","*","*","*",15.00,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10894,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
12340,"12340","SM 1103R bc dobradiça superior reforçada - glasspeças",229.25,152.83,47,"FINANCEIRO",0,229.25,50,50,0,0,"*",198.68,30,0.00,"*","*","*","*",15.00,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10895,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
13098,"13098","SM KIT 13P PT Basculante VV pequeno Polimero - Glasspeças",44.69,34.38,47,"COMPRAS",0,44.69,30,30,0,0,"*",39.54,15,0.00,"*","*","*","*",20.76,0,"OK 2021","060",40.00,"*",1,"GLASSPEÇAS          ",11658,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,40.00
13142,"13142","KIT 01 Porta Simples Pivotante Inv. PTO Polimer - Glasspeças",65.82,50.63,47,"COMPRAS",0,65.82,30,30,0,0,"*",55.69,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",33.00,"*",1,"GLASSPEÇAS          ",11702,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,34.00
12601,"12601","1201 R PT Pivo Dobradiça Superior Reforçado - Glasspeças",21.00,14.00,47,"GERENCIA",0,21.00,50,50,0,0,"*",18.20,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",-1.00,"*",1,"GLASSPEÇAS          ",11157,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,999999,0,1,0.00
12602,"12602","1201 R BC Pivo Dobradiça Superior Reforçado - Glasspeças",21.00,14.00,47,"COMPRAS",0,21.00,50,50,0,0,"*",18.20,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",-50.00,"*",1,"GLASSPEÇAS          ",11158,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,50.00
12653,"12653","1101pga CR Dobradiça Superior Reforçada - Glasspeças",74.09,49.39,47,"FINANCEIRO +",0,74.09,50,50,0,0,"*",64.21,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",-2.00,"*",1,"GLASSPEÇAS          ",11209,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,999999,0,1,0.00
12654,"12654","1103pga CR Dobradiça inf Reforçada - Glasspeças",85.49,56.99,47,"FINANCEIRO",0,85.49,50,50,0,0,"*",74.09,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",11210,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,2087,1,1,0.00
